# index, as_id, _pos
2409,8361,"array([-1.2848025 ,  1.42707434])"
2410,8362,"array([-1.20114386,  1.47649039])"
2411,8363,"array([-1.67601442,  0.28402788])"
2412,11801,"array([-2.04046273,  1.64444412])"
2413,8365,"array([-1.36910328,  1.77022255])"
2414,8366,"array([-1.57518649,  1.29745171])"
2415,11802,"array([-2.06197632,  1.62967727])"
2416,8368,"array([-0.96831773,  1.58936359])"
2417,11803,"array([-1.91821933,  1.10519545])"
2418,2418,"array([-0.77544364,  1.89804852])"
2419,8370,"array([-0.2260762 ,  1.08643939])"
2420,8371,"array([-0.77595785,  1.0260035 ])"
2421,8372,"array([-1.7158143 ,  1.71852742])"
2422,8373,"array([-1.74415324,  1.593226  ])"
2423,8374,"array([-0.82945887,  1.28667877])"
2424,8375,"array([-1.86678726,  1.49247925])"
2425,8376,"array([-1.46759013,  0.87529328])"
2426,8377,"array([-1.17455745,  1.44675413])"
2427,8378,"array([-0.7736408 ,  1.34333833])"
2428,8379,"array([-1.42294156,  1.8123564 ])"
2429,8380,"array([-1.04808977,  1.86004476])"
2430,11804,"array([-1.80105533,  0.43556697])"
2431,8382,"array([-0.82558906,  1.12686821])"
2432,13902,"array([-1.29022881,  1.03986942])"
2433,8384,"array([-1.61047412,  1.92901759])"
2434,11806,"array([-1.51537078,  0.79550853])"
2435,8386,"array([-1.1276329 ,  1.05899752])"
2436,8387,"array([-1.24076519,  1.70660102])"
2437,8388,"array([-0.96358437,  1.18745261])"
2438,14353,"array([-1.93396316,  0.29385266])"
2439,8390,"array([-0.97722077,  1.26299289])"
2440,8391,"array([-1.63086511,  1.62411137])"
2441,8392,"array([-0.90354401,  1.57453261])"
2442,8393,"array([-1.04404771,  1.09207088])"
2443,8394,"array([-1.43496661,  1.67419923])"
2444,8395,"array([-0.65300551,  0.92541212])"
2445,8396,"array([-0.94968195,  1.20495107])"
2446,8397,"array([-1.49539619,  1.56868614])"
2447,11808,"array([-1.48155968,  0.77006321])"
2448,8399,"array([-1.19194599,  1.63180019])"
2449,8400,"array([-1.34165011,  1.04333984])"
2450,8401,"array([-1.79228708,  1.66052138])"
2451,8402,"array([-0.77811663,  1.23527412])"
2452,11809,"array([-2.03346603,  1.49655766])"
2453,8404,"array([-1.18896363,  1.60476298])"
2454,8405,"array([-1.55892567,  1.88983599])"
2455,8406,"array([-1.49621004,  1.59520066])"
2456,11810,"array([-1.54851703,  0.54650072])"
2457,2457,"array([-0.73103874,  1.93157814])"
2458,8408,"array([-1.10906087,  1.57229584])"
2459,8409,"array([-0.2624105 ,  1.08997027])"
2460,11811,"array([-1.96480309,  0.47440506])"
2461,8411,"array([-0.36889939,  1.0684513 ])"
2462,11812,"array([-1.78790086,  0.76019567])"
2463,8413,"array([-1.50147046,  1.60992607])"
2464,11813,"array([-1.66251265,  1.09088556])"
2465,8415,"array([-1.13870153,  1.15275534])"
2466,11814,"array([-0.8009169 ,  0.63511642])"
2467,13904,"array([-1.92551294,  0.2335096 ])"
2468,11816,"array([-1.35783545,  1.15314531])"
2469,8419,"array([-1.77359535,  1.63177334])"
2470,2470,"array([-0.93397444,  2.08079415])"
2471,2471,"array([-1.14644562,  1.1802074 ])"
2472,2472,"array([-0.97066107,  2.10214579])"
2473,11817,"array([-1.22496105,  0.72779099])"
2474,8421,"array([-1.40662714,  1.45215143])"
2475,8422,"array([-1.55414413,  1.74923191])"
2476,13905,"array([-1.44035959,  0.60351635])"
2477,2477,"array([-0.7234772 ,  1.83640277])"
2478,2478,"array([-0.63104101,  1.87815559])"
2479,11819,"array([-1.59755442,  0.41026755])"
2480,8425,"array([-1.42427237,  0.9660672 ])"
2481,8426,"array([-1.52476055,  1.51020925])"
2482,11820,"array([-1.84477632,  0.53526801])"
2483,8428,"array([-0.95051492,  1.13359374])"
2484,8429,"array([-1.12489489,  1.13349168])"
2485,13906,"array([-1.71538376,  1.06486916])"
2486,2486,"array([-1.32433631,  1.41681782])"
2487,8431,"array([-0.74612918,  1.33596958])"
2488,11822,"array([-1.66273801,  0.60884264])"
2489,11823,"array([-1.50170656,  0.9695146 ])"
2490,8434,"array([-1.23052656,  1.50242165])"
2491,8435,"array([-1.71902495,  1.37831352])"
2492,8436,"array([-0.9773871 ,  0.96094376])"
2493,2493,"array([-1.00178248,  0.86130158])"
2494,2494,"array([-0.75547259,  2.1228962 ])"
2495,2495,"array([-1.79517548,  0.32986901])"
2496,2496,"array([-1.83712649,  0.07831158])"
2497,2497,"array([-1.81599109,  1.13727616])"
2498,2498,"array([-1.82222235,  1.38174314])"
2499,8437,"array([-1.0758833 ,  1.64469591])"
2500,2500,"array([-1.87536005,  1.37104874])"
2501,2501,"array([-1.84651248,  1.47717059])"
2502,14279,"array([-1.48574274,  0.9467017 ])"
2503,2503,"array([-1.81929032,  1.58338791])"
2504,2504,"array([-1.90286635,  1.48754384])"
2505,2505,"array([-1.674244  ,  1.24632989])"
2506,2506,"array([-1.88005264,  1.57289324])"
2507,11825,"array([-1.297191  ,  1.02211273])"
2508,2508,"array([-1.82525994,  1.48476477])"
2509,8440,"array([-1.11582422,  0.89960354])"
2510,2510,"array([-1.99561914,  1.17057718])"
2511,2511,"array([-1.84399417,  1.14268991])"
2512,2512,"array([-2.1382956 ,  1.45969284])"
2513,2513,"array([-1.91919987,  1.42722483])"
2514,2514,"array([-1.98920004,  1.38767055])"
2515,2515,"array([-1.90749511,  1.39823663])"
2516,2516,"array([-1.86418573,  1.21823982])"
2517,8441,"array([-1.26016555,  1.71888812])"
2518,2518,"array([-1.92166289,  1.27516178])"
2519,2519,"array([-1.96784644,  1.30654724])"
2520,2520,"array([-1.84212711,  1.50196833])"
2521,2521,"array([-1.95876371,  1.38701443])"
2522,2522,"array([-2.0784861 ,  1.59505627])"
2523,2523,"array([-1.99279598,  1.79372694])"
2524,2524,"array([-1.97382534,  1.3754142 ])"
2525,2525,"array([-2.22694387,  1.62420583])"
2526,2526,"array([-1.97285019,  1.32712707])"
2527,2527,"array([-1.95595635,  1.33302158])"
2528,8442,"array([-1.48850592,  1.79967492])"
2529,2529,"array([-1.65056243,  1.16924128])"
2530,8443,"array([-1.50337955,  1.25431133])"
2531,11826,"array([-1.88167057,  0.85448466])"
2532,2532,"array([-1.79242975,  1.15443901])"
2533,8445,"array([-1.14452663,  1.51871271])"
2534,2534,"array([-1.83611547,  1.22550311])"
2535,11827,"array([-1.37553588,  0.2750986 ])"
2536,8447,"array([-1.31328541,  1.31457903])"
2537,8448,"array([-1.02532242,  1.12765211])"
2538,8449,"array([-0.42215301,  1.25319239])"
2539,8450,"array([-1.23021588,  1.76435584])"
2540,11828,"array([-1.96409897,  0.49119915])"
2541,8452,"array([-1.35891993,  1.22122403])"
2542,8453,"array([-1.46982341,  1.83291471])"
2543,8454,"array([-1.17794588,  1.37459681])"
2544,8455,"array([-1.26139904,  1.57842315])"
2545,8456,"array([-1.04329682,  1.37534508])"
2546,2546,"array([-0.56730671,  1.47945679])"
2547,2547,"array([-0.7393334 ,  1.64959993])"
2548,2548,"array([-1.76890453,  0.78647749])"
2549,2549,"array([-0.89970385,  0.38344136])"
2550,11829,"array([-2.01634703,  0.83742214])"
2551,2551,"array([-1.46440904,  0.8898665 ])"
2552,2552,"array([-1.12476119,  0.32187627])"
2553,2553,"array([-1.61798262,  0.33271787])"
2554,2554,"array([-1.88419071,  1.25721124])"
2555,8458,"array([-1.03538154,  0.9408964 ])"
2556,8459,"array([-0.84844645,  1.29836091])"
2557,8460,"array([-1.30832886,  1.25823403])"
2558,13908,"array([-1.94756694,  0.52171661])"
2559,2559,"array([-1.0221401 ,  1.08329896])"
2560,8462,"array([-0.49346708,  0.8276738 ])"
2561,2561,"array([-1.45079809,  1.08349885])"
2562,2562,"array([-1.66303858,  0.86607523])"
2563,2563,"array([-2.24008875,  1.01300511])"
2564,8463,"array([-1.48356626,  2.06513347])"
2565,11831,"array([-1.95068594,  0.7097058 ])"
2566,8465,"array([-0.77147072,  1.09214658])"
2567,8466,"array([-1.08753536,  1.44530608])"
2568,2568,"array([-1.5401099 ,  0.96007063])"
2569,14166,"array([-1.22446504,  1.15447102])"
2570,8468,"array([-1.13417657,  1.38793234])"
2571,2571,"array([-1.41230625,  1.13655366])"
2572,2572,"array([-1.45884938,  0.39589353])"
2573,8469,"array([-1.53428914,  1.53060658])"
2574,8470,"array([-0.94635948,  0.99007809])"
2575,11833,"array([-1.46247156,  0.52913141])"
2576,8472,"array([-1.42912266,  1.62059492])"
2577,8473,"array([-1.12525209,  1.62461049])"
2578,2578,"array([-0.87272808,  0.91187684])"
2579,8474,"array([-1.10883088,  1.36131422])"
2580,11834,"array([-1.42943984,  0.81653232])"
2581,8476,"array([-1.29903759,  1.7358939 ])"
2582,8477,"array([-1.40594962,  1.61667641])"
2583,11835,"array([-1.83408226,  1.41865215])"
2584,11836,"array([-1.8427684 ,  0.79465928])"
2585,8480,"array([-0.42342268,  1.28574   ])"
2586,2586,"array([-1.04969153,  1.4563942 ])"
2587,2587,"array([-0.38115668,  0.88872688])"
2588,2588,"array([-0.8991363 ,  1.21770187])"
2589,8481,"array([-1.52950477,  1.66083434])"
2590,8482,"array([-0.65220025,  0.84676996])"
2591,8483,"array([-1.41879498,  1.47223338])"
2592,11837,"array([-2.0432495 ,  0.89500649])"
2593,2593,"array([-1.43329746,  2.06821342])"
2594,2594,"array([-1.25541271,  2.06461144])"
2595,13910,"array([-2.17184807,  1.00374475])"
2596,8486,"array([-1.09040482,  1.22312943])"
2597,11839,"array([-1.4595227 ,  0.80830483])"
2598,8488,"array([-0.90340045,  1.14247818])"
2599,11840,"array([-1.74070602,  0.48197494])"
2600,11841,"array([-1.4953455 ,  0.64863157])"
2601,11842,"array([-1.88248118,  0.16890284])"
2602,2602,"array([-1.08597579,  1.36644269])"
2603,2603,"array([-1.15332809,  1.36316226])"
2604,13911,"array([-1.1620524 ,  0.91257569])"
2605,8493,"array([-1.28144854,  1.63308401])"
2606,8494,"array([-1.23251336,  1.48268991])"
2607,2607,"array([-1.16921769,  1.72763323])"
2608,8495,"array([-1.67233241,  2.03682654])"
2609,2609,"array([-1.52346787,  0.94510097])"
2610,2610,"array([-1.03189566,  2.03976449])"
2611,2611,"array([-1.30039573,  1.34445491])"
2612,2612,"array([-0.93212797,  1.61097386])"
2613,8496,"array([-1.01318528,  1.43889561])"
2614,2614,"array([-1.05148872,  1.394941  ])"
2615,8497,"array([-1.18079152,  1.67344611])"
2616,8498,"array([-0.80045618,  1.22418484])"
2617,8499,"array([-1.00753334,  1.60342045])"
2618,13912,"array([-1.86093507,  0.89602949])"
2619,8501,"array([-0.87790197,  1.33045501])"
2620,11845,"array([-1.83420165,  1.29208437])"
2621,11846,"array([-1.09963306,  0.80473647])"
2622,8504,"array([-0.45917826,  1.31186769])"
2623,8505,"array([-1.14693492,  1.01262662])"
2624,11847,"array([-1.54059491,  0.58564686])"
2625,8507,"array([-0.88719997,  1.50514774])"
2626,11848,"array([-1.48790599,  0.51845938])"
2627,8509,"array([-1.29659588,  1.20121998])"
2628,8510,"array([-0.31478332,  1.20502402])"
2629,8511,"array([-0.84217955,  1.67373729])"
2630,8512,"array([-0.90680175,  1.34690729])"
2631,2631,"array([-1.31206197,  0.47797004])"
2632,2632,"array([-0.48849001,  0.53430394])"
2633,8513,"array([-0.58251267,  0.80132191])"
2634,8514,"array([-1.37028301,  1.54383619])"
2635,8515,"array([-0.70015866,  1.05036416])"
2636,8516,"array([-0.7306829 ,  1.68984158])"
2637,2637,"array([-1.43922519,  0.43029813])"
2638,8517,"array([-1.37797419,  1.06053816])"
2639,11849,"array([-1.49999572,  0.94668634])"
2640,2640,"array([-1.30930848,  1.05308626])"
2641,2641,"array([-0.97911592,  0.71339889])"
2642,8519,"array([-1.10831693,  1.72700481])"
2643,2643,"array([-0.3495287 ,  1.40940197])"
2644,8520,"array([-1.73284494,  1.55637972])"
2645,11850,"array([-1.9226143 ,  0.86697093])"
2646,8522,"array([-0.89485425,  1.28113641])"
2647,2647,"array([-1.56531047,  1.15803383])"
2648,2648,"array([-1.42179523,  0.87524688])"
2649,11851,"array([-1.9731841 ,  0.71097558])"
2650,8524,"array([-1.30648974,  0.77676422])"
2651,2651,"array([-0.71553003,  0.4783084 ])"
2652,2652,"array([-0.89666589,  0.57331407])"
2653,8525,"array([-1.2062154 ,  1.59361606])"
2654,8526,"array([-1.27657306,  1.52435591])"
2655,8527,"array([-1.47431861,  1.45979248])"
2656,8528,"array([-1.26085247,  1.55949101])"
2657,8529,"array([-1.50283705,  1.08723826])"
2658,8530,"array([-0.80339923,  1.36401613])"
2659,2659,"array([-0.68558059,  0.48841107])"
2660,11852,"array([-1.59462257,  1.07163777])"
2661,8532,"array([-1.22418832,  1.09086734])"
2662,8533,"array([-0.74969505,  1.7470554 ])"
2663,8534,"array([-1.18416012,  1.17703118])"
2664,8535,"array([-0.571203  ,  1.42995765])"
2665,8536,"array([-0.9607208 ,  1.28086338])"
2666,11853,"array([-1.45459115,  0.70501289])"
2667,11854,"array([-1.70274234,  0.64988983])"
2668,8539,"array([-1.66579181,  1.50295628])"
2669,8540,"array([-1.44114835,  2.00620201])"
2670,11855,"array([-1.84370721,  0.59239021])"
2671,8542,"array([-1.20197989,  1.67825854])"
2672,13913,"array([-1.75404422,  1.15781635])"
2673,8544,"array([-1.16000411,  1.08590378])"
2674,11857,"array([-1.43583815,  0.46950834])"
2675,8546,"array([-1.44548154,  1.71265293])"
2676,11858,"array([-2.1192444 ,  0.53840262])"
2677,11859,"array([-1.83683562,  0.36721591])"
2678,8549,"array([-1.73747081,  1.57376402])"
2679,11860,"array([-1.4730619 ,  0.62409124])"
2680,8551,"array([-1.17970992,  0.93866549])"
2681,13914,"array([-2.07323941,  1.65291431])"
2682,8553,"array([-1.73571893,  1.54110373])"
2683,2683,"array([-0.50010333,  1.35292078])"
2684,8554,"array([-1.64001876,  1.40613491])"
2685,2685,"array([-1.68048761,  0.8511703 ])"
2686,2686,"array([-1.28342466,  1.25628269])"
2687,2687,"array([-1.99252408,  1.11856705])"
2688,2688,"array([-1.47905569,  0.75335419])"
2689,8555,"array([-1.07567801,  1.41930187])"
2690,11862,"array([-1.23974939,  0.91903791])"
2691,8557,"array([-0.58602823,  0.97899096])"
2692,13915,"array([-1.6599008 ,  0.71149979])"
2693,8559,"array([-0.98453737,  1.83467278])"
2694,8560,"array([-1.7692437 ,  1.52613346])"
2695,11864,"array([-1.96650719,  0.66159168])"
2696,8562,"array([-1.21140473,  1.80926791])"
2697,2697,"array([-1.54692047,  1.10445396])"
2698,2698,"array([-1.42295853,  0.66152249])"
2699,8563,"array([-1.19555258,  0.72227958])"
2700,8564,"array([-1.38472088,  2.43720307])"
2701,2701,"array([-1.78368631,  0.07177397])"
2702,13916,"array([-1.88685345,  1.05319134])"
2703,11866,"array([-1.58069655,  1.02325962])"
2704,11867,"array([-1.41396683,  0.23336761])"
2705,8568,"array([-0.5563492 ,  1.03720825])"
2706,2706,"array([-2.3118433,  1.3762062])"
2707,2707,"array([-1.67170833,  0.35082604])"
2708,8569,"array([-1.67760588,  1.85058434])"
2709,8570,"array([-0.70410935,  1.1572226 ])"
2710,8571,"array([-1.038526  ,  1.17165126])"
2711,2711,"array([-1.58657018,  0.52234452])"
2712,2712,"array([-1.68833573,  1.06421505])"
2713,8572,"array([-1.63687136,  2.09661028])"
2714,2714,"array([-1.23248022,  0.66082555])"
2715,2715,"array([-1.18280444,  0.81466234])"
2716,8573,"array([-0.93194992,  1.37346422])"
2717,8574,"array([-0.72123325,  1.72819329])"
2718,8575,"array([-1.816271  ,  1.51473739])"
2719,11868,"array([-1.32766818,  0.79335449])"
2720,11869,"array([-1.73393109,  0.52298159])"
2721,2721,"array([-0.48954687,  0.17745241])"
2722,11870,"array([-1.65950436,  0.43142058])"
2723,8579,"array([-0.94692142,  1.07533121])"
2724,8580,"array([-0.71776279,  1.12960361])"
2725,8581,"array([-0.89109793,  1.26107278])"
2726,8582,"array([-1.44223611,  1.36645847])"
2727,8583,"array([-1.25438743,  1.94642364])"
2728,8584,"array([-1.10476364,  0.88873834])"
2729,8585,"array([-0.99467421,  2.0492903 ])"
2730,8586,"array([-1.70424507,  1.30249434])"
2731,11871,"array([-1.53988821,  1.17454353])"
2732,8588,"array([-1.36017424,  1.31023777])"
2733,11872,"array([-1.20863492,  0.24416841])"
2734,14167,"array([-2.0004376 ,  0.94647341])"
2735,8591,"array([-0.9065808,  1.431942 ])"
2736,8592,"array([-0.57536622,  1.11284592])"
2737,8593,"array([-1.47862949,  1.48702197])"
2738,8594,"array([-0.85127905,  1.18757611])"
2739,8595,"array([-0.71363628,  0.95725224])"
2740,11874,"array([-1.81023659,  1.1603062 ])"
2741,11875,"array([-1.45248545,  0.965846  ])"
2742,8598,"array([-1.18699999,  1.90844273])"
2743,13918,"array([-1.82352236,  0.24933781])"
2744,11877,"array([-1.60738812,  0.83561521])"
2745,8601,"array([-1.04475261,  1.02301743])"
2746,2746,"array([-0.52581094,  0.47808458])"
2747,8602,"array([-1.49424008,  1.5468664 ])"
2748,11878,"array([-2.16025654,  0.87631647])"
2749,2749,"array([-1.33467527,  0.43551748])"
2750,11879,"array([-1.6718331 ,  0.97448702])"
2751,8605,"array([-0.87582527,  1.35558373])"
2752,2752,"array([-1.50533765,  0.6902535 ])"
2753,13919,"array([-1.29988463,  0.67462413])"
2754,8607,"array([-1.56987635,  1.44222558])"
2755,8608,"array([-1.32025035,  1.33805883])"
2756,8609,"array([-0.70154779,  1.36279192])"
2757,8610,"array([-1.63562823,  1.68063964])"
2758,11881,"array([-1.77987331,  0.71737933])"
2759,8612,"array([-1.45472305,  1.58287301])"
2760,8613,"array([-1.55801312,  1.38021205])"
2761,11882,"array([-1.7502285 ,  0.42698149])"
2762,8615,"array([-0.8080709 ,  1.27643244])"
2763,8616,"array([-1.04526205,  1.49215185])"
2764,2764,"array([-2.44276465,  0.88868034])"
2765,8617,"array([-0.61693511,  1.59618687])"
2766,2766,"array([-0.65462541,  1.19686133])"
2767,2767,"array([-0.98469164,  0.65434894])"
2768,8618,"array([-0.87043821,  1.26747982])"
2769,11883,"array([-1.41960549,  0.50035472])"
2770,8620,"array([-1.0685815 ,  1.37506419])"
2771,11884,"array([-1.11483405,  1.0090886 ])"
2772,2772,"array([-2.24010718,  1.3366526 ])"
2773,8622,"array([-1.54338898,  1.59024419])"
2774,8623,"array([-0.34664297,  1.2251851 ])"
2775,8624,"array([-1.13314566,  1.44024337])"
2776,8625,"array([-1.50437185,  1.48800615])"
2777,8626,"array([-1.28753975,  1.93302561])"
2778,8627,"array([-1.71120355,  1.54371307])"
2779,13920,"array([-1.71553593,  0.46198903])"
2780,8629,"array([-0.6232699 ,  1.09666765])"
2781,11886,"array([-2.10225121,  0.84210706])"
2782,11887,"array([-1.5715579 ,  0.91023782])"
2783,8632,"array([-1.83717534,  1.84838496])"
2784,8633,"array([-0.62274005,  1.48279129])"
2785,8634,"array([-0.97404356,  0.62700463])"
2786,8635,"array([-1.65249585,  1.33910575])"
2787,8636,"array([-0.68334523,  0.86080505])"
2788,11888,"array([-1.151567  ,  0.59336784])"
2789,8638,"array([-1.44899344,  1.46228277])"
2790,11889,"array([-1.55397575,  0.84660824])"
2791,8640,"array([-1.09093815,  1.57616064])"
2792,11890,"array([-1.55207569,  0.67455769])"
2793,8642,"array([-1.16169062,  1.39604048])"
2794,8643,"array([-0.54336747,  1.55692167])"
2795,11891,"array([-1.97524125,  0.75049199])"
2796,11892,"array([-1.562782  ,  0.92303869])"
2797,11893,"array([-1.98452497,  0.97925697])"
2798,8647,"array([-1.5630782 ,  1.01621769])"
2799,8648,"array([-1.65977347,  1.58092409])"
2800,8649,"array([-1.85360025,  1.54979925])"
2801,8650,"array([-1.40593309,  1.43498164])"
2802,8651,"array([-1.52975814,  1.45840544])"
2803,11894,"array([-1.32428554,  0.83199568])"
2804,8653,"array([-1.56546677,  1.49613065])"
2805,11895,"array([-1.4506213 ,  0.45693697])"
2806,11896,"array([-1.97135585,  1.67192296])"
2807,8656,"array([-1.57816177,  1.48021639])"
2808,8657,"array([-1.12848692,  0.98259278])"
2809,11897,"array([-1.65548548,  0.75852713])"
