# index, label, _pos
4967,33668,"array([0.9559283 , 8.24392555])"
4968,33655,"array([0.94728537, 8.22751802])"
4969,33653,"array([0.94263684, 8.22813911])"
4970,20474,"array([0.9324079 , 8.19255439])"
4971,32317,"array([0.94155667, 8.20512269])"
4972,11915,"array([0.93260132, 8.19691261])"
4973,18687,"array([0.94892198, 8.19525348])"
4974,13861,"array([0.96403052, 8.22212047])"
4975,27004,"array([0.95728193, 8.23149949])"
4976,35844,"array([0.95647817, 8.2336008 ])"
4977,32506,"array([0.94617064, 8.22365519])"
4978,20188,"array([0.94628969, 8.21525527])"
4979,26362,"array([0.93656042, 8.2047301 ])"
4980,19800,"array([0.91849506, 8.19760715])"
4981,11837,"array([0.94900124, 8.19169863])"
4982,27373,"array([0.9249493 , 8.19299225])"
4983,13451,"array([0.90875798, 8.20173463])"
4984,33005,"array([0.93143397, 8.18996437])"
4985,25744,"array([0.93729515, 8.21315591])"
4986,27254,"array([0.94526486, 8.22800953])"
4987,11918,"array([0.92467131, 8.19985379])"
4988,27410,"array([0.9200769 , 8.20680586])"
4989,32354,"array([0.9470485 , 8.18985463])"
4990,22333,"array([0.93080937, 8.20002753])"
4991,27446,"array([0.94849754, 8.22058669])"
4992,16966,"array([0.92087987, 8.21107619])"
4993,21945,"array([0.92741343, 8.21421148])"
4994,32194,"array([0.92266304, 8.21516819])"
4995,21530,"array([0.93477472, 8.21548824])"
4996,30347,"array([0.96572525, 8.22767381])"
4997,26228,"array([0.94996703, 8.19291488])"
4998,4279,"array([0.92717349, 8.20496909])"
4999,11550,"array([0.93492685, 8.20650669])"
5000,26753,"array([0.93692598, 8.18115508])"
5001,21572,"array([0.9450087 , 8.20222898])"
5002,32336,"array([0.94748546, 8.19764143])"
5003,16577,"array([0.94554118, 8.22999661])"
5004,15334,"array([0.95964181, 8.19408031])"
5005,30458,"array([0.95311147, 8.19677498])"
5006,10763,"array([0.95679405, 8.1964716 ])"
5007,35979,"array([0.9345937 , 8.20962729])"
5008,13857,"array([0.96237524, 8.19042367])"
5009,20366,"array([0.95494152, 8.18563552])"
5010,30007,"array([0.9661319 , 8.21083569])"
5011,26085,"array([0.94043723, 8.17675713])"
5012,22168,"array([0.96404853, 8.18932822])"
5013,6621,"array([0.94190584, 8.19938941])"
5014,7819,"array([0.96640262, 8.21661152])"
5015,33368,"array([0.96522141, 8.19310461])"
5016,22223,"array([0.94827576, 8.20369176])"
5017,30469,"array([0.95633331, 8.20085394])"
5018,14749,"array([0.96228545, 8.18794697])"
5019,18706,"array([0.96241747, 8.19566158])"
5020,32208,"array([0.96091408, 8.18972445])"
5021,30717,"array([0.91801149, 8.20735314])"
5022,17111,"array([0.91709   , 8.20479206])"
5023,27261,"array([0.92760028, 8.20400959])"
5024,8018,"array([0.95550748, 8.18493242])"
5025,17218,"array([0.91801197, 8.2140658 ])"
5026,17043,"array([0.93795464, 8.19302832])"
5027,26880,"array([0.92225837, 8.20717936])"
5028,33051,"array([0.92570228, 8.20758942])"
5029,30615,"array([0.9327673 , 8.19954546])"
5030,23369,"array([0.91841926, 8.19658544])"
5031,22880,"array([0.92821593, 8.21496161])"
5032,18823,"array([0.92171656, 8.21312665])"
5033,19248,"array([0.94157164, 8.20874721])"
5034,19937,"array([0.93945075, 8.19711788])"
5035,18837,"array([0.91937431, 8.21323939])"
5036,13330,"array([0.93019495, 8.21179972])"
5037,36135,"array([0.91742824, 8.20960349])"
5038,19987,"array([0.92110861, 8.20577653])"
5039,33004,"array([0.93162812, 8.20971469])"
5040,32843,"array([0.92256387, 8.20186678])"
5041,21664,"array([0.92910697, 8.20995687])"
5042,1348,"array([0.93853815, 8.19710414])"
5043,20427,"array([0.94612674, 8.20085538])"
5044,7062,"array([0.93744495, 8.22954779])"
5045,32233,"array([0.93636249, 8.18490772])"
5046,36576,"array([0.93107675, 8.21690301])"
5047,36573,"array([0.93073692, 8.20821454])"
5048,36568,"array([0.93372506, 8.21342408])"
5049,13568,"array([0.96163429, 8.21505675])"
5050,14920,"array([0.96654991, 8.20613197])"
5051,13534,"array([0.92070646, 8.21253307])"
5052,29909,"array([0.94699992, 8.19155034])"
5053,27473,"array([0.96291194, 8.19570134])"
5054,27474,"array([0.95296775, 8.19053209])"
5055,35984,"array([0.93092865, 8.24460952])"
5056,22110,"array([0.93376811, 8.24610637])"
5057,33501,"array([0.92390154, 8.19263864])"
5058,25846,"array([0.92735001, 8.21906825])"
5059,32897,"array([0.92334785, 8.19562189])"
5060,3707,"array([0.95332555, 8.20106258])"
5061,23317,"array([0.92393598, 8.19324162])"
5062,20372,"array([0.96405133, 8.20547768])"
5063,32445,"array([0.96986457, 8.19032964])"
5064,6371,"array([0.96019566, 8.20526234])"
5065,32057,"array([0.95751186, 8.23264701])"
5066,31954,"array([0.94028311, 8.21930506])"
5067,33591,"array([0.94668895, 8.22369415])"
5068,30579,"array([0.95629065, 8.23217024])"
5069,25795,"array([0.94394636, 8.18322246])"
5070,11776,"array([0.95000682, 8.22651156])"
5071,22079,"array([0.94386922, 8.22610134])"
5072,35921,"array([0.97159368, 8.19612465])"
5073,25675,"array([0.91697461, 8.1982657 ])"
5074,36241,"array([0.94164994, 8.18433985])"
5075,27596,"array([0.94678459, 8.19857839])"
5076,27229,"array([0.96779615, 8.19837198])"
5077,22436,"array([0.97171195, 8.19399511])"
5078,23412,"array([0.93345922, 8.21462824])"
5079,21788,"array([0.95755892, 8.19204621])"
5080,12168,"array([0.94959109, 8.19284566])"
5081,30157,"array([0.95161613, 8.18551203])"
5082,16752,"array([0.95167493, 8.19564313])"
5083,19041,"array([0.9497137, 8.1912749])"
5084,32914,"array([0.95832272, 8.18606032])"
5085,14833,"array([0.94896762, 8.18649835])"
5086,14609,"array([0.94754782, 8.1873413 ])"
5087,30159,"array([0.94536275, 8.18308353])"
5088,32656,"array([0.96661261, 8.19274802])"
5089,14361,"array([0.94748065, 8.18882806])"
5090,16919,"array([0.95367391, 8.1936869 ])"
5091,7981,"array([0.94604089, 8.18243966])"
5092,32994,"array([0.94807104, 8.19467081])"
5093,32288,"array([0.95401195, 8.19704087])"
5094,32972,"array([0.95109321, 8.18666427])"
5095,36552,"array([0.96428273, 8.19559935])"
5096,33694,"array([0.94790667, 8.19218977])"
5097,32323,"array([0.95608441, 8.19186663])"
5098,32871,"array([0.96596539, 8.1877527 ])"
5099,33098,"array([0.94731326, 8.18346337])"
5100,32847,"array([0.9514701 , 8.18695597])"
5101,36195,"array([0.95237733, 8.18765073])"
5102,19407,"array([0.95579805, 8.19347909])"
5103,36242,"array([0.95402771, 8.18957996])"
5104,33157,"array([0.95533798, 8.19132202])"
5105,33548,"array([0.93600023, 8.21075105])"
5106,32955,"array([0.95064657, 8.22297048])"
5107,20168,"array([0.95949935, 8.22260909])"
5108,7856,"array([0.95009609, 8.22318039])"
5109,33271,"array([0.95806845, 8.22211957])"
5110,30329,"array([0.95895244, 8.22506123])"
5111,27525,"array([0.95244991, 8.1961392 ])"
5112,32965,"array([0.94104796, 8.20485047])"
5113,32630,"array([0.9459375 , 8.19463522])"
5114,11459,"array([0.95755994, 8.2222794 ])"
5115,32962,"array([0.95096083, 8.20127512])"
5116,32083,"array([0.95367253, 8.20134618])"
5117,33310,"array([0.9564099 , 8.22139659])"
5118,11771,"array([0.95622174, 8.22205969])"
5119,33706,"array([0.94171123, 8.20549109])"
5120,30691,"array([0.96014966, 8.20927651])"
5121,12124,"array([0.9532247 , 8.19196692])"
5122,27526,"array([0.95653341, 8.20122296])"
5123,12283,"array([0.95526686, 8.23757123])"
5124,11795,"array([0.94630239, 8.20007164])"
5125,7208,"array([0.95717178, 8.22516568])"
5126,36663,"array([0.9373418 , 8.18687379])"
5127,32961,"array([0.9559772 , 8.19946149])"
5128,13953,"array([0.93830083, 8.21174312])"
5129,20225,"array([0.95795322, 8.22267114])"
5130,17099,"array([0.95978468, 8.22201219])"
5131,35972,"array([0.96100678, 8.21940179])"
5132,9839,"array([0.94280816, 8.20712638])"
5133,36477,"array([0.94833024, 8.19889893])"
5134,36816,"array([0.96058411, 8.18937451])"
5135,35954,"array([0.95749963, 8.19945217])"
5136,30114,"array([0.95711453, 8.2221617 ])"
5137,33606,"array([0.95209839, 8.22328139])"
5138,36116,"array([0.96926278, 8.19978135])"
5139,36059,"array([0.95883026, 8.20389575])"
5140,36386,"array([0.92429702, 8.20593535])"
5141,33203,"array([0.9235004, 8.2000354])"
5142,36446,"array([0.94133856, 8.2106852 ])"
5143,21864,"array([0.94023486, 8.2053045 ])"
5144,36434,"array([0.95814811, 8.22447103])"
5145,36555,"array([0.94649584, 8.22150632])"
5146,16872,"array([0.9176731 , 8.21012637])"
5147,64871,"array([0.9560426 , 8.22529909])"
5148,39965,"array([0.94928594, 8.22107399])"
5149,26290,"array([0.97013387, 8.20133994])"
5150,16657,"array([0.93524494, 8.21075997])"
5151,36169,"array([0.95783902, 8.22166248])"
5152,36436,"array([0.93529647, 8.20558074])"
5153,30216,"array([0.95868666, 8.20531388])"
5154,27186,"array([0.94501445, 8.19961781])"
5155,22747,"array([0.94336083, 8.21233707])"
5156,23127,"array([0.95287269, 8.23724833])"
5157,14416,"array([0.95857701, 8.22337276])"
5158,32877,"array([0.95049372, 8.2234121 ])"
5159,11481,"array([0.95596046, 8.22343673])"
5160,26449,"array([0.96411273, 8.19618557])"
5161,20161,"array([0.93894398, 8.18213153])"
5162,23523,"array([0.93606939, 8.17926434])"
5163,25983,"array([0.93479795, 8.19108661])"
5164,21660,"array([0.92336334, 8.18801787])"
5165,19241,"array([0.96909742, 8.20535911])"
5166,6073,"array([0.96166633, 8.20510398])"
5167,14059,"array([0.96437539, 8.19662439])"
5168,22807,"array([0.94819792, 8.21809926])"
5169,36228,"array([0.95568123, 8.19739341])"
5170,26943,"array([0.94879127, 8.17825659])"
5171,29789,"array([0.94121491, 8.18115792])"
5172,22820,"array([0.94541852, 8.19746652])"
5173,11709,"array([0.93450074, 8.21432829])"
5174,6387,"array([0.94524904, 8.22382158])"
5175,25817,"array([0.93892843, 8.23091877])"
5176,32726,"array([0.96491268, 8.21639705])"
5177,33180,"array([0.97070571, 8.20795118])"
5178,27209,"array([0.92980783, 8.19575029])"
5179,11598,"array([0.93997131, 8.2107806 ])"
5180,36353,"array([0.97029982, 8.19415127])"
5181,30304,"array([0.97540895, 8.20613822])"
5182,26146,"array([0.94525352, 8.2139103 ])"
5183,18640,"array([0.94608881, 8.1974091 ])"
5184,25765,"array([0.94789179, 8.19768398])"
5185,33599,"array([0.93471427, 8.19806684])"
5186,22958,"array([0.95520494, 8.21049377])"
5187,16809,"array([0.95967908, 8.19311832])"
5188,26315,"array([0.95190208, 8.19872976])"
5189,25855,"array([0.94271659, 8.19068769])"
5190,23533,"array([0.95435792, 8.21810044])"
5191,26663,"array([0.94970841, 8.19517449])"
5192,6404,"array([0.95427124, 8.19752469])"
5193,17110,"array([0.93990695, 8.1793479 ])"
5194,17256,"array([0.96743947, 8.191069  ])"
5195,26759,"array([0.94739584, 8.2009256 ])"
5196,14895,"array([0.94583198, 8.1912681 ])"
5197,12081,"array([0.95326645, 8.20144511])"
5198,14828,"array([0.95902438, 8.19751012])"
5199,14022,"array([0.95059456, 8.19923768])"
5200,26532,"array([0.92955304, 8.20221852])"
5201,18803,"array([0.95954449, 8.20767874])"
5202,39950,"array([0.94838926, 8.18735649])"
5203,18950,"array([0.96612816, 8.21227549])"
5204,18809,"array([0.96842185, 8.19603794])"
5205,10391,"array([0.97615242, 8.20103463])"
5206,16659,"array([0.95050229, 8.19749814])"
5207,18611,"array([0.94893824, 8.18911606])"
5208,22098,"array([0.96684852, 8.18811829])"
5209,18729,"array([0.95120623, 8.18730673])"
5210,26426,"array([0.97260031, 8.19826746])"
5211,14709,"array([0.97859679, 8.2030143 ])"
5212,30560,"array([0.94171731, 8.19136405])"
5213,22564,"array([0.96607828, 8.20744065])"
5214,22433,"array([0.94563184, 8.19088701])"
5215,4570,"array([0.91720296, 8.20838114])"
5216,25601,"array([0.9194796, 8.2029991])"
5217,32888,"array([0.94876363, 8.19348174])"
5218,13340,"array([0.92717826, 8.19852133])"
5219,11704,"array([0.93596458, 8.20499335])"
5220,11978,"array([0.9438731 , 8.20336307])"
5221,32689,"array([0.96195068, 8.24030127])"
5222,27516,"array([0.94867957, 8.22677688])"
5223,10511,"array([0.93679729, 8.19072944])"
5224,33509,"array([0.93570594, 8.18883944])"
5225,23404,"array([0.9391543 , 8.20767847])"
5226,15169,"array([0.94560875, 8.18620117])"
5227,22275,"array([0.96889601, 8.19913014])"
5228,15076,"array([0.96963659, 8.20687432])"
5229,21730,"array([0.92814191, 8.23042118])"
5230,25769,"array([0.92293995, 8.23901531])"
5231,15024,"array([0.97137009, 8.18897989])"
5232,22879,"array([0.93666206, 8.20280031])"
5233,26198,"array([0.93978055, 8.19242986])"
5234,33494,"array([0.95397266, 8.1878637 ])"
5235,5662,"array([0.94126256, 8.18513134])"
5236,5686,"array([0.9435692 , 8.18479118])"
5237,22654,"array([0.94887128, 8.2002267 ])"
5238,15266,"array([0.95423943, 8.17451639])"
5239,10396,"array([0.96163839, 8.20351017])"
5240,36590,"array([0.92794615, 8.19912742])"
5241,14544,"array([0.94712858, 8.20684821])"
5242,10674,"array([0.94171836, 8.20210501])"
5243,35892,"array([0.96760638, 8.20757206])"
5244,31939,"array([0.96122156, 8.20488082])"
5245,19170,"array([0.93454792, 8.21277538])"
5246,18891,"array([0.96735963, 8.19873721])"
5247,10973,"array([0.94238764, 8.23112059])"
5248,33231,"array([0.95940011, 8.20579823])"
5249,13983,"array([0.94727077, 8.20649625])"
5250,36753,"array([0.9486579 , 8.20727174])"
5251,8128,"array([0.96030678, 8.20377989])"
5252,25822,"array([0.96022022, 8.2097781 ])"
5253,7091,"array([0.94149891, 8.18864496])"
5254,36151,"array([0.93095419, 8.19006152])"
5255,25661,"array([0.94076121, 8.20147962])"
5256,27029,"array([0.95573968, 8.22386527])"
5257,27648,"array([0.97040901, 8.19334105])"
5258,32946,"array([0.95817267, 8.21505277])"
5259,23109,"array([0.96548083, 8.20483522])"
5260,17333,"array([0.97471279, 8.19947263])"
5261,23376,"array([0.94385638, 8.19548525])"
5262,33570,"array([0.96369335, 8.19857977])"
5263,32452,"array([0.94915654, 8.20560059])"
5264,36185,"array([0.96729523, 8.20168577])"
5265,17363,"array([0.96550374, 8.19973115])"
5266,18817,"array([0.96480459, 8.19700275])"
5267,19667,"array([0.92423282, 8.20989256])"
5268,32731,"array([0.96343142, 8.20234569])"
5269,18963,"array([0.95887289, 8.19349641])"
5270,26526,"array([0.94479894, 8.1992885 ])"
5271,18754,"array([0.95539953, 8.1901243 ])"
5272,32850,"array([0.96719466, 8.19926114])"
5273,18531,"array([0.96664963, 8.20105951])"
5274,18665,"array([0.94032455, 8.20218166])"
5275,36197,"array([0.94206213, 8.19571243])"
5276,32595,"array([0.96523091, 8.19837877])"
5277,26555,"array([0.95978043, 8.21190979])"
5278,32697,"array([0.94605125, 8.20567072])"
5279,31964,"array([0.96535309, 8.2034027 ])"
5280,23071,"array([0.96487227, 8.19644002])"
5281,33143,"array([0.94874926, 8.17201092])"
5282,35848,"array([0.96544615, 8.20069212])"
5283,30351,"array([0.94048804, 8.20050065])"
5284,22071,"array([0.94133447, 8.19479261])"
5285,15145,"array([0.95404137, 8.20469996])"
5286,20325,"array([0.9602692 , 8.20427891])"
5287,12053,"array([0.96619721, 8.19820792])"
5288,36347,"array([0.96259489, 8.19612778])"
5289,8132,"array([0.9429507, 8.1953755])"
5290,19922,"array([0.96248818, 8.20672662])"
5291,19290,"array([0.93520552, 8.2012224 ])"
5292,20200,"array([0.93881208, 8.21527295])"
5293,27224,"array([0.93214619, 8.20613621])"
5294,10779,"array([0.93433727, 8.21230855])"
5295,13749,"array([0.9460082 , 8.19063253])"
5296,16440,"array([0.95892546, 8.1915328 ])"
5297,16455,"array([0.96265625, 8.1876083 ])"
5298,16445,"array([0.95764505, 8.19448391])"
5299,20205,"array([0.95235505, 8.21913652])"
5300,29884,"array([0.96087733, 8.2272322 ])"
5301,22302,"array([0.95014399, 8.21050903])"
5302,23033,"array([0.94087214, 8.18730454])"
5303,25700,"array([0.9460503, 8.1889283])"
5304,33569,"array([0.93887329, 8.18493382])"
5305,30510,"array([0.94791504, 8.21964969])"
5306,35856,"array([0.9533459 , 8.23157325])"
5307,17135,"array([0.93629314, 8.20522513])"
5308,3112,"array([0.92578844, 8.21365452])"
5309,22573,"array([0.9323709 , 8.17618275])"
5310,22684,"array([0.93491926, 8.17509963])"
5311,30268,"array([0.92222578, 8.19943625])"
5312,15105,"array([0.95136791, 8.22298306])"
5313,11650,"array([0.94802853, 8.21004148])"
5314,32209,"array([0.9349343 , 8.18711203])"
5315,32102,"array([0.95057212, 8.19842196])"
5316,36415,"array([0.92646244, 8.19159053])"
5317,26366,"array([0.92689196, 8.21399847])"
5318,32262,"array([0.96399183, 8.20436179])"
5319,4364,"array([0.94001886, 8.21676137])"
5320,19171,"array([0.93634886, 8.18668491])"
5321,20428,"array([0.95939114, 8.19822299])"
5322,15463,"array([0.95690166, 8.19008799])"
5323,19803,"array([0.95375403, 8.19618068])"
5324,18485,"array([0.93911583, 8.19487246])"
5325,18489,"array([0.94950011, 8.20123241])"
5326,18487,"array([0.94717995, 8.20217507])"
5327,19804,"array([0.94773527, 8.20222275])"
5328,18486,"array([0.94721198, 8.20324747])"
5329,18491,"array([0.94571551, 8.20275218])"
5330,19808,"array([0.94741575, 8.20135162])"
5331,18488,"array([0.93646255, 8.19583336])"
5332,19806,"array([0.95122232, 8.18481599])"
5333,19807,"array([0.93520834, 8.19709612])"
5334,19809,"array([0.93690874, 8.19146746])"
5335,24571,"array([0.92868551, 8.17346865])"
5336,19022,"array([0.95746362, 8.20053091])"
5337,16941,"array([0.94051953, 8.18328224])"
5338,12112,"array([0.94359644, 8.20571172])"
5339,30003,"array([0.92590365, 8.18880784])"
5340,19570,"array([0.95170634, 8.22413784])"
5341,29814,"array([0.94787597, 8.18493567])"
5342,8062,"array([0.92495875, 8.21624315])"
5343,7894,"array([0.93352759, 8.22059985])"
5344,6381,"array([0.93582027, 8.222027  ])"
5345,6385,"array([0.93614954, 8.22383114])"
5346,6382,"array([0.93278047, 8.22167944])"
5347,8060,"array([0.94087456, 8.22694507])"
5348,29855,"array([0.9472205 , 8.23777886])"
5349,39977,"array([0.9334841 , 8.22525718])"
5350,30087,"array([0.93872409, 8.22766138])"
5351,8063,"array([0.93905823, 8.2250101 ])"
5352,32170,"array([0.93130501, 8.22311885])"
5353,5002,"array([0.92555918, 8.21504706])"
5354,11117,"array([0.97190447, 8.21650358])"
5355,14818,"array([0.93873048, 8.20417849])"
5356,26424,"array([0.92610733, 8.21106976])"
5357,12282,"array([0.96022593, 8.21563312])"
5358,7462,"array([0.92714775, 8.21057381])"
5359,3833,"array([0.92955969, 8.19996203])"
5360,1841,"array([0.946459  , 8.17318673])"
5361,23540,"array([0.95698667, 8.23214495])"
5362,31839,"array([0.92637698, 8.2000339 ])"
5363,27396,"array([0.95118326, 8.22717002])"
5364,29957,"array([0.92207145, 8.21538886])"
5365,20021,"array([0.9492376 , 8.19418133])"
5366,22423,"array([0.9359818 , 8.17262759])"
5367,32189,"array([0.96761481, 8.2101112 ])"
5368,32085,"array([0.94261188, 8.23221327])"
5369,26071,"array([0.94996678, 8.1873202 ])"
5370,6488,"array([0.92767571, 8.18968426])"
5371,25976,"array([0.94196353, 8.18352311])"
